"","mean_beta","sigma_beta","outlier_rand","max_inf_rand","outlier_mean","max_inf_mean","diff_outl","diff_inf","err_outl","err_inf"
"26",0.142690040269357,1.66268706736675e-11,-0.483411412939844,100,-0.483411412937656,100,0,0,2.04908469325712e-23,0
"27",4.27459057347678e-10,2.65098149909661e-08,-2.01018500587579,100,-2.01018500587579,100,0,0,0,0
"28",1.25352163599266,7.38980306834386e-11,11.7889278984709,55557.760433145,11.7889278984715,55557.7604330856,0,0,2.64010111074599e-27,1.14257321878929e-24
"29",7.9166084980639e-11,0.0196288502326803,-2.01054413537397,100,-2.01054413537397,100,0,0,0,0
"30",0.00335077304260183,10.8654374674068,-2.01035690583645,100,-2.01035690583645,100,0,0,0,0
"31",1.05958278141097e-07,0.0324257586080307,-2.01016102891334,100,-2.01016102891334,100,0,0,0,0
"32",0.00013845922362322,2.13388594203793e-21,-2.00797781170608,100,-2.00797781170608,100,0,0,0,0
"33",2.27078775573626e-15,0.0445492147014742,-2.00973792099859,100,-2.00973792099859,100,0,0,0,0
"34",2.64398759743556e-08,5.65889917692823e-17,-2.00997993358041,100,-2.00997993358042,100,0,0,7.81046663514767e-31,0
"35",6.01376018939498,0.653867308387135,60.9774231096613,85541.7462364823,60.9501826633675,85565.4239601279,0,0,1.99746148546596e-07,7.65743434248863e-08
"36",5.25151842743864e-13,0.997888008935131,-2.01027832383369,100,-2.01027832383369,100,0,0,0,0
"37",6.32530203069828e-08,3.12485877745784e-08,-2.0095847968087,100,-2.00958479919448,100,0,0,1.40944443111788e-18,0
"38",0.301035703223714,5.9207461667684e-06,1.29251698216466,6027.97178123563,1.29251746091434,6027.96503435291,0,0,1.37196859704817e-13,1.25275133091594e-12
"39",0.808632541265744,2.44780586894696e-23,6.89986865648103,40678.304955575,6.89986865648103,40678.304955575,0,0,0,0
"40",0.0747643908549334,0.0187118772445999,-1.21421174678194,100,-1.21440486402229,100,0,0,2.52880357823511e-08,0
"41",8.36710651942962e-09,0.759084546599947,-2.00937570363879,100,-2.00937570363879,100,0,0,0,0
"42",3.33593171293581e-10,6.36779595147602e-07,-2.00977307354689,100,-2.00977307354689,100,0,0,0,0
"43",9.2888483118244e-06,0.0186012508153593,-2.00978215235959,100,-2.00978215235959,100,0,0,0,0
"44",8.68458873017319e-07,2.09500486705722e-25,-2.0103099350563,100,-2.0103099350563,100,0,0,0,0
"45",2.34291309047541e-05,7.02587314788077e-05,-2.01003424463707,100,-2.0100290747355,100,0,0,6.6154572978629e-12,0
"46",2.94275812335795e-07,1.43208756162151e-07,-2.00983177036194,100,-2.00983177476018,100,0,0,4.78892935833551e-18,0
"47",1.97075228412901e-05,0.00832509231685397,-2.00926959820346,100,-2.00926959820346,100,0,0,0,0
"48",1.84455502180088e-15,6.64225748184426,-2.0094793011283,100,-2.0094793011283,100,0,0,0,0
"49",9.30914469483909e-06,1.28446192728208e-20,-2.01012842989814,100,-2.01012842989814,100,0,0,7.80931269624776e-31,0
"50",3.21898129744013e-07,5.34635369948343e-11,-2.01012869215782,100,-2.01012869215842,100,0,0,8.89529292194225e-26,0
"51",7.10575614985779e-08,8.37415474882477e-08,-2.01018718974677,100,-2.01018718194254,100,0,0,1.50725863571943e-17,0
"52",1.68902480260168e-15,0.00134447673005956,-2.01006174002323,100,-2.01006174002323,100,0,0,0,0
"53",0.0833737774955936,4.19595453821495e-09,-1.10577210991029,100,-1.10577210937808,100,0,0,2.31651956582113e-19,0
"54",1.13986726300889e-06,1.46614197292298e-12,-2.009969087815,100,-2.00996908781501,100,0,0,6.32654624982915e-29,0
"55",0.000634922112203245,5.34119060327832e-09,-2.00273690741773,100,-2.00273690725688,100,0,0,6.45040723088864e-21,0
"56",3.46398295758664e-06,4.68964571502802,-2.00988759685364,100,-2.00988759685364,100,0,0,0,0
"57",0.0574042400413719,0.317526617570293,-1.57461195810994,100,-1.67162116452922,100,-0.06,0,0.00336783015675483,0
"58",1.85785658795186,1.82747146769768e-06,18.1404572001785,66509.5553137084,18.1404569905522,66509.553676925,0,0,1.33535084787985e-16,6.05639699576762e-16
"59",7.32153847652813e-07,5.88374964824676e-07,-2.01034937235158,100,-2.01034930131523,100,0,0,1.24858523157288e-15,0
"60",0.0056397261583243,0.632236008234226,-2.00979457653293,100,-2.00979457653293,100,0,0,0,0
"61",0.0448979049544441,4.52932531502186,-2.01034062196814,100,-2.01034062196814,100,0,0,0,0
"62",2.16402422356471,2.30415719286368e-10,21.425805203184,70042.7735040415,21.4258052031818,70042.7735042745,0,0,1.03991141051063e-26,1.10746554003361e-23
"63",0.0733782522921138,1.29646028762692e-25,-1.2236707569454,100,-1.2236707569454,100,0,0,0,0
"64",3.00181104378408e-10,1.52329165210261e-08,-2.00994487032579,100,-2.00994487032579,100,0,0,0,0
"65",3.17504863831189e-06,4.773698195565,-2.01042754102229,100,-2.01042754102229,100,0,0,0,0
"66",0.327923731947223,9.15114284190654,-2.00896638512939,100,-2.00896509636989,100,0,0,4.11527610039952e-13,0
"67",0.0949627912247112,0.00107458191896656,-0.970194499776081,100,-0.970310726639511,100,0,0,1.43480000894042e-08,0
"68",0.0523346546199212,2.65254918423627e-06,-1.43923823544326,100,-1.4392381958735,100,0,0,7.55894831226005e-16,0
"69",5.95614516082848e-08,8.14080724356561e-14,-2.00997427412092,100,-2.00997427412093,100,0,0,5.90669865552538e-30,0
"70",2.09783117536102,0.000505173841796425,21.0335060638939,67957.2489465032,21.0334411133052,67957.2083859868,0,0,9.53554507474564e-12,3.56234430098983e-13
"71",2.19701007622998e-16,1.97097075564593e-18,-2.01050181255879,100,-2.01050181255879,100,0,0,0,0
"72",0.00420584126841036,8.26667450986594e-10,-1.96369095481606,100,-1.96369095479943,100,0,0,7.16797103636953e-23,0
"73",2.11432163493615e-10,6.78611554166556e-07,-2.00950241385584,100,-2.00950241385584,100,0,0,0,0
"74",2.18765993762415e-05,0.245153067529601,-2.00992783483889,100,-2.00992783483889,100,0,0,0,0
"75",2.46980324916865e-12,9.99502039145029e-15,-2.00998934743559,100,-2.00998934743559,100,0,0,7.81039347413348e-31,0
"76",4.84011766490542e-05,1.76750046322619e-06,-2.00974161556256,100,-2.00974124706797,100,0,0,3.36187789279647e-14,0
"77",1.99201529944037e-13,0.000253148225470316,-2.01032531348758,100,-2.01032531348758,100,0,0,0,0
"78",2.41414003769376,0.932217857840003,25.1041571169654,73456.8232987172,24.6227557740083,73206.0952649202,0.02,0,0.000382244530658707,1.17303590260491e-05
"79",0.00124326899190091,6.0020770670982e-06,-1.99591407803188,100,-1.99591478907874,100,0,0,1.26914851190734e-13,0
"80",0.0164088342232717,7.14955929736889e-25,-1.82956601435851,100,-1.82956601435851,100,0,0,0,0
"81",0.000116917459550375,0.636654276612119,-2.00983332304853,100,-2.00983332304853,100,0,0,0,0
"82",0.000435658203304,2.47720459345801e-07,-2.00512540882985,100,-2.00512539577109,100,0,0,4.24151697181733e-17,0
"83",0.339708134452667,0.119111920179911,1.77966151948893,9855.30648354872,1.72166367211252,9178.51952058034,0.03,0.07,0.00113482035763883,0.0054369920339445
"84",0.0850652958907486,3.70514924178456e-06,-1.0806339299972,100,-1.08063418099115,100,0,0,5.3947221861668e-14,0
"85",0.78160623660343,1.09837404995553e-17,6.58181353669163,39534.7786756806,6.58181353669163,39534.7786756806,0,0,0,0
"86",2.51565583314494e-12,0.00436791207107652,-2.00973375877682,100,-2.00973375877682,100,0,0,0,0
"87",0.361470277940233,0.000596793141601238,1.92591558833116,11126.387743103,1.92589119131624,11126.6997810855,0,0,1.60475925862447e-10,7.86470038451884e-10
"88",0.0164861208663289,1.40412742960699e-05,-1.82985206023967,100,-1.82985157622104,100,0,0,6.99668663536943e-14,0
"89",7.50832702020329e-09,0.00251621341095414,-2.01055318051025,100,-2.01055318051025,100,0,0,0,0
"90",2.48616289317047e-09,2.50678094739774e-09,-2.00960455587765,100,-2.00960455582245,100,0,0,7.54431056892864e-22,0
"91",2.47678306309212,3.84972730038745e-14,24.319928305928,72324.6065008527,24.319928305928,72324.6065008527,0,0,0,4.04825772519079e-32
"92",0.041011960838005,0.0241653395290781,-1.57415970410511,100,-1.58064452305196,100,0,0,1.68316731426139e-05,0
"93",2.28143753310557e-10,0.0160687814357745,-2.01022801949505,100,-2.01022801949505,100,0,0,0,0
"94",9.66165177664961e-12,1.46341412157783,-2.01029122160184,100,-2.01029122160184,100,0,0,0,0
"95",0.477312092298619,1.59489110671869e-09,3.23602372143071,20824.8474426975,3.23602372130381,20824.8474428586,0,0,1.53794640218777e-21,5.98994650457182e-23
"96",13.9214476690869,0.0294568813420204,150.113370725235,91805.0833331712,150.114755379973,91805.1295278424,0,0,8.50817132177975e-11,2.53191933943962e-13
"97",4.68938596841921,1.03282950685952e-05,48.7803529206247,84202.8442200802,48.7803519635552,84202.8477584167,0,0,3.84943644796244e-16,1.76581298573841e-15
"98",3.93365725288064e-12,0.000586043051701458,-2.01042343556916,100,-2.01042343556916,100,0,0,0,0
"99",9.92629490606073e-06,0.0924584840734955,-2.01013662864369,100,-2.01013662864369,100,0,0,0,0
"100",0.000495704589631069,5.75260838049753e-17,-2.0047048805859,100,-2.0047048805859,100,0,0,4.90726540322015e-32,0
"101",0.180591527661231,0.0712939541717916,-0.0176989475574493,120.628639159583,-0.0503447807940208,115.338597281097,-1.84,0.04,0.420481223401352,0.00210362774240753
"102",0.0014361303826981,9.27292076837973e-20,-1.99489970408889,100,-1.99489970408889,100,0,0,1.98224943064574e-31,0
"103",0.00547270703139282,5.25182487191305,-2.01026449692052,100,-2.01026449692052,100,0,0,0,0
"104",0.0525984160206413,0.000129038370593524,-1.43382221107695,100,-1.43380976855953,100,0,0,7.53066702567551e-11,0
"105",0.000109619239945142,1.70075932364143,-2.01020545789898,100,-2.01020545789898,100,0,0,0,0
"106",0.00445135604554399,1.79432995551891e-18,-1.96147823177191,100,-1.96147823177191,100,0,0,1.84533813820988e-30,0
"107",0.143502173169367,1.05805277051135e-10,-0.466036935607884,100,-0.466036935615208,100,0,0,2.46971260705046e-22,0
"108",3.62505498451922e-05,0.00607475801584926,-2.01025426558101,100,-2.01025426558101,100,0,0,0,0
"109",2.50487688900946,5.34070075830053e-05,25.2550602382445,73251.8341521794,25.2550654416046,73251.8150071511,0,0,4.24493219669083e-14,6.83085777257765e-14
"110",0.079826679906929,7.04050935881131e-05,-1.12216786861373,100,-1.12215321414445,100,0,0,1.70543775854629e-10,0
"111",21.1739281241833,0.361145153147027,232.222921082358,90753.9821824877,232.176440050831,90754.730575784,0,0,4.00788470146986e-08,6.80019292038933e-11
"112",2.89255760626422e-05,0.0459228472650214,-2.01005147557498,100,-2.01005147557498,100,0,0,0,0
"113",1.07909567465135e-15,3.47937107792534,-2.00984153279904,100,-2.00984153279904,100,0,0,0,0
"114",3.50260843566157e-05,3.45335030901423e-09,-2.00989635019078,100,-2.00989635002737,100,0,0,6.61032276965196e-21,0
"115",7.55850160298966,0.0153652516077347,80.4709346533419,84176.0989384989,80.4679220137323,84176.2607719629,0,0,1.40167972348274e-09,3.69621649640731e-12
"116",3.8388696607417e-19,0.311022337588022,-2.0099265725376,100,-2.0099265725376,100,0,0,0,0
"117",1.00880501021183e-06,0.138999585905458,-2.0105074772725,100,-2.0105074772725,100,0,0,0,0
"118",2.75665755532001e-06,2.89438858285968e-13,-2.01015691126302,100,-2.01015691126302,100,0,0,4.88068212610832e-32,0
"119",0.637291234898427,4.02080731503352,19.4296021094735,62608.2607192363,3.08881404133943,19771.2227015808,0.84,0.68,27.9873944786279,4.69431049316623
"120",2.27390443385833e-24,4.26025810733558e-07,-2.00990828861544,100,-2.00990828861544,100,0,0,0,0
"121",1.93975516473679,0.0441100263225169,19.1443116484862,66890.8701307092,19.1467978471056,66890.9676301849,0,0,1.68608450751211e-08,2.12456295147503e-12
"122",1.69723424763216e-21,0.385863727135308,-2.0098555528343,100,-2.0098555528343,100,0,0,0,0
"123",0.000581330648790975,0.11606612198887,-2.00995844804822,100,-2.00995844804822,100,0,0,0,0
"124",0.216513676878353,1.11927578889313,12.3937298752136,55051.1706063991,2.08331663868729,11984.7543397536,0.83,0.78,24.4929772472181,12.912763439153
"125",7.30473286195699e-07,0.000123460209018575,-2.01002037733923,100,-2.01002037733923,100,0,0,0,0
"126",3.03575993103e-16,2.07622285672712e-09,-2.01006284042805,100,-2.01006284042805,100,0,0,0,0
"127",0.00604171370096354,1.46269020167973e-11,-1.94418885736014,100,-1.9441888573581,100,0,0,1.10354579926276e-24,0
"128",0.000631483627986472,0.00186188259866885,-2.00423815590596,100,-2.00412523099163,100,0,0,3.17489837274644e-09,0
"129",0.00928427469432756,1.10831517144183,-2.00984886453288,100,-2.00984886453288,100,0,0,0,0
"130",7.64732611422869e-07,12.477441316362,-2.00994565486974,100,-2.00994565486974,100,0,0,0,0
"131",0.315142719625476,0.00448040983769344,1.41396662340491,6978.10836754105,1.4145446284222,6994.27995174381,0,0,1.66966717358361e-07,5.34587882251238e-06
"132",0.199859153395,0.00400410516406979,0.177216780402733,365.069333729042,0.177317119951691,366.02580554209,0,0,3.20215943456559e-07,6.82843126015754e-06
"133",6.17356004795717e-08,0.039398292314353,-2.01055945247662,100,-2.01055945247662,100,0,0,0,0
"134",1.8987677223759e-27,2.47496767082497e-10,-2.01038526069045,100,-2.01038526069045,100,0,0,0,0
"135",0.000794171041186801,9.39410219620142e-22,-2.00086683986424,100,-2.00086683986424,100,0,0,0,0
"136",1.8219906917418e-05,4.06250971409727e-10,-2.00964726953584,100,-2.00964726955716,100,0,0,1.12615803938601e-22,0
"137",2.59390802664205e-06,0.00711971083484702,-2.01037280676983,100,-2.01037280676983,100,0,0,0,0
"138",0.964141757516922,1.04551153770626e-09,8.43633559682347,46597.8689936138,8.43633559684626,46597.8689924913,0,0,7.29803669086328e-24,5.80267248282843e-22
"139",3.06875796471202e-07,0.000136184058781117,-2.00960537876184,100,-2.00960537876184,100,0,0,0,0
"140",0.00951134428041021,0.000430405738450251,-1.90572269580599,100,-1.90566377852991,100,0,0,9.55856639615461e-10,0
"141",1.23651666665913e-19,9.72466551043441,-2.00992910482325,100,-2.00992910482325,100,0,0,0,0
"142",6.10342080325092e-12,6.66114930974816e-18,-2.01005342778776,100,-2.01005342778776,100,0,0,4.39306621456378e-31,0
"143",1.29426103721419e-07,0.00173283778105369,-2.0101074833381,100,-2.0101074833381,100,0,0,0,0
"144",0.0317175146719234,0.000615799412384811,-1.66505851499743,100,-1.66495534902446,100,0,0,3.83943902436907e-09,0
"145",1.62154610717407e-19,0.616215322482799,-2.01010601207377,100,-2.01010601207377,100,0,0,0,0
"146",0.00861699464396622,8.89058928555175e-07,-1.91521711212573,100,-1.91521705600974,100,0,0,8.58493852019079e-16,0
"147",3.18008880856013e-09,1.72891956260108e-23,-2.00950974278664,100,-2.00950974278664,100,0,0,0,0
"148",0.666005374792144,1.20949425320806e-05,5.33157235222478,33502.4924235792,5.33157306221253,33502.4876948893,0,0,1.77333580819437e-14,1.99217532958354e-14
"149",3.12392189573838,2.34878647890444e-06,32.8797021150555,79418.2435216656,32.8797019583279,79418.2447607301,0,0,2.27214157438915e-17,2.43414950409367e-16
"150",0.000259466018573526,1.92988574542703e-05,-2.0068588558434,100,-2.00685716877525,100,0,0,7.06695497356653e-13,0
"151",4.80196432986894,0.00365463570242592,50.2934737311917,84769.0335392145,50.2936132041928,84770.0860348152,0,0,7.69050072054051e-12,1.54154188902538e-10
"152",1.74692227638903,5.60914455311192e-14,17.1971736990643,65328.9192177114,17.1971736990643,65328.9192177115,0,0,1.53641578819198e-30,1.11637957843973e-31
"153",2.09666693483914e-07,2.31712691606194e-11,-2.00972448335787,100,-2.00972448335911,100,0,0,3.79808276373382e-25,0
"154",0.280915649814937,0.00122298200516165,1.0680590794443,4462.04066396753,1.06791203661705,4462.36743427626,0,0,1.89590567213029e-08,5.36234215826725e-09
"155",3.6317772900981e-09,0.515081818490386,-2.00969929239007,100,-2.00969929239007,100,0,0,0,0
"156",6.02415012787767e-21,3.86169619298099e-06,-2.00964695849543,100,-2.00964695849543,100,0,0,0,0
"157",0.143572245613225,5.66716928448506e-16,-0.423003980274951,100,-0.423003980274951,100,0,0,1.72215231767607e-32,0
"158",0.000800877299243269,0.00306741218911686,-1.99687720907264,100,-1.9969672200861,100,0,0,2.03165251927961e-09,0
"159",0.000808734934277059,1.96152365858284,-2.00973251879303,100,-2.00973251879303,100,0,0,0,0
"160",0.000112697511503447,0.000909874049529991,-2.00792255559427,100,-2.00795496490574,100,0,0,2.60514363454136e-10,0
"161",2.30645307421227e-11,3.24473321399973e-12,-2.01001330180754,100,-2.01001330180735,100,0,0,8.48818212288691e-27,0
"162",3.99513862010297e-14,6.31884657417681e-14,-2.0104201096718,100,-2.0104201096718,100,0,0,4.87940428007412e-30,0
"163",0.00321856722206931,0.649234891396117,-2.01059998853747,100,-2.01059998853747,100,0,0,0,0
"164",1.81389094439871,14.3054387042839,154.38901589554,90110.9303532954,23.074131714031,71834.9021331308,0.85,0.2,32.3874812944678,0.0647280660188572
"165",4.13547820126844,0.961149821144229,44.2707663404577,81783.7749948903,44.1230055971875,81109.4007210238,0,0.01,1.12147076701161e-05,6.91288931960907e-05
"166",5.81763822457415e-10,1.08676286929363e-07,-2.00996726301284,100,-2.00996726301284,100,0,0,0,0
"167",2.25079524376558e-08,0.292680798920756,-2.01039887327616,100,-2.01039887327616,100,0,0,0,0
"168",0.727803709768116,4.41133202105415e-15,5.86536628832518,36593.9561869025,5.86536628832518,36593.9561869027,0,0,8.25491597352167e-31,1.58132663003652e-29
"169",0.313172870567818,0.00112692819460789,1.37102029057783,6635.27934795257,1.37110942851454,6636.66283201572,0,0,4.22650045194475e-09,4.34559063841103e-08
"170",36.2748834243112,1.40468712069462e-08,395.824224170956,89470.1664679716,395.824224171624,89470.1664679786,0,0,2.84825723165775e-24,6.12031780717374e-27
"171",4.10354495161368e-06,5.60763313421548e-30,-2.00973725923975,100,-2.00973725923975,100,0,0,0,0
"172",1.85136298080769e-16,0.00558738082562768,-2.00994268183351,100,-2.00994268183351,100,0,0,0,0
"173",1.2244615175152e-05,4.86759753719259e-06,-2.01004180483308,100,-2.01004180680156,100,0,0,9.5906649110826e-19,0
"174",1.02056846786111e-05,0.000790971860253014,-2.01011473300096,100,-2.01011473300096,100,0,0,0,0
"175",0.0613678576015652,0.000173483454054001,-1.34630813780005,100,-1.34629476744086,100,0,0,9.86292733563505e-11,0
"176",0.00136530822974655,4.35575246443034e-05,-1.9957653453082,100,-1.99576615237492,100,0,0,1.63530804167905e-13,0
"177",2.19918876910728,2.27395360337464e-05,21.9464846988494,69957.7517440373,21.9464828700992,69957.7421452538,0,0,6.94350774675747e-15,1.88261198585585e-14
"178",4.42099818583614,1.33248925545416,46.5779625035093,82451.0778948899,46.4871080296028,82326.2356542922,0,0,3.81968524361715e-06,2.29956978344153e-06
"179",3.52919412603989e-15,0.000133337396901617,-2.00983388754951,100,-2.00983388754951,100,0,0,0,0
"180",1.08607608025153e-06,2.9118251014797e-10,-2.00944924482103,100,-2.00944924485323,100,0,0,2.56764071321718e-22,0
"181",4.18870664696626e-05,0.00331960896266147,-2.01042757466019,100,-2.01042757466019,100,0,0,0,0
"182",0.00319976794502356,9.78101962994379,-2.0098177844892,100,-2.0098177844892,100,0,0,0,0
"183",6.19835715657886e-07,0.159676735601908,-2.00980066386585,100,-2.00980066386585,100,0,0,0,0
"184",1.54760612997285,0.000258127634265361,14.8024213776788,61243.3924103753,14.8024432522716,61243.3724574866,0,0,2.18380142279345e-12,1.06143489892778e-13
"185",3.44846699979927e-08,7.27105767059118e-10,-2.01024572688071,100,-2.0102457266972,100,0,0,8.3332271821223e-21,0
"186",1.18730703368548e-13,3.5579884015358,-2.01030575737661,100,-2.01030575737661,100,0,0,0,0
"187",0.00571978072777197,4.44251037643074e-08,-1.94929654387826,100,-1.94929654578981,100,0,0,9.61643943415845e-19,0
"188",0.000111320601972979,1.02551699082053e-15,-2.0090162649717,100,-2.0090162649717,100,0,0,7.81796135464845e-31,0
"189",5.23161542394024e-11,3.89562888792823e-14,-2.01019669216438,100,-2.01019669216438,100,0,0,4.88048895494865e-32,0
"190",0.0167479521494112,0.000160489590705476,-1.82927821409907,100,-1.82924918037326,100,0,0,2.51918350431796e-10,0
"191",7.31186778474314e-18,0.0050903481660388,-2.01045606151945,100,-2.01045606151945,100,0,0,0,0
"192",12.8148833474217,2.21936065679057e-07,136.899865360967,91776.5744028629,136.899865366151,91776.5744032727,0,0,1.434061662842e-21,1.9933347342348e-23
"193",9.58919706375394e-18,5.17499371368358e-07,-2.01030303752603,100,-2.01030303752603,100,0,0,0,0
"194",8.16431404941015e-14,7.28480857517645e-08,-2.01044715692618,100,-2.01044715692618,100,0,0,0,0
"195",2.02991457469387e-05,1.21266364458953,-2.00982630313873,100,-2.00982630313873,100,0,0,0,0
"196",1.55396488840016e-09,0.0169552227719277,-2.00988869089114,100,-2.00988869089114,100,0,0,0,0
"197",2.40429702923322,0.0341801635750793,24.2072605451854,73676.5503295085,24.2091176265296,73677.2961731022,0,0,5.88442366346849e-09,1.02477416517566e-10
"198",3.22453986239218e-06,0.130824231580821,-2.00984431669503,100,-2.00984431669503,100,0,0,0,0
"199",0.000166943483047082,4.54719971180776e-08,-2.00859798129044,100,-2.00859798646135,100,0,0,6.62747764964697e-18,0
"200",2.19613902033238e-18,0.135130172886263,-2.00996737985065,100,-2.00996737985065,100,0,0,0,0
"201",1.37497834293764e-05,23.54898347637,-2.01055359348845,100,-2.01055359348845,100,0,0,0,0
"202",3.81947989335391e-07,0.00635991371714759,-2.0098271091388,100,-2.0098271091388,100,0,0,0,0
"203",5.83435231493971e-10,0.00160557600123231,-2.00992670311557,100,-2.00992670311557,100,0,0,0,0
"204",0.00231158190180287,1.12210341708466e-15,-1.98459310104997,100,-1.98459310104997,100,0,0,8.01156702429078e-31,0
"205",4.62497282205066e-06,0.508233938703952,-2.00990396145159,100,-2.00990396145159,100,0,0,0,0
"206",3.3220405912658e-06,0.000223312468749462,-2.01036744741956,100,-2.01036744741956,100,0,0,1.95186396747947e-31,0
"207",0.077198898863566,0.000376803550168234,-1.16991421563646,100,-1.16993767044094,100,0,0,4.01918673312959e-10,0
"208",1.37951356590229e-11,5.29448631916452e-14,-2.01035184699213,100,-2.01035184699214,100,0,0,3.9525858779465e-30,0
"209",0.032941926427749,1.56306245789622e-06,-1.65292475932996,100,-1.65292480857541,100,0,0,8.87617754433495e-16,0
"210",9.33606420453583e-06,2.19416781122723,-2.010013651185,100,-2.010013651185,100,0,0,0,0
"211",0.128834222066915,0.317672495337486,-0.966495895036375,100,-1.12742287499255,100,-0.17,0,0.0203743629205329,0
"212",0.525581088974715,0.403430164023414,3.74201305775836,24406.2910062356,3.45999562724365,22790.8573329835,0.08,0.07,0.00664355910192429,0.00502408452942683
"213",3.00648148844255e-09,0.0743239419174761,-2.01016638197846,100,-2.01016638197846,100,0,0,0,0
"214",0.0403379855601662,4.21128871360623e-05,-1.57667450904923,100,-1.57667403254367,100,0,0,9.13381313158063e-14,0
"215",0.132464270897327,0.000103699613401326,-0.567346263334148,100,-0.567348709802252,100,0,0,1.85942631432101e-11,0
"216",5.57574396900519e-08,0.197022695560566,-2.01044705381876,100,-2.01044705381876,100,0,0,0,0
"217",0.0636779191316351,2.48682802456747e-35,-1.31300298250223,100,-1.31300298250223,100,0,0,0,0
"218",0.917679569307743,0.114333347262209,7.73638102419375,43729.2123636886,7.75043590192266,43852.4755582412,0,0,3.28853058828893e-06,7.90093715795147e-06
"219",2.92502244075244e-11,3.16941860700284e-06,-2.01027388410177,100,-2.01027388410177,100,0,0,0,0
"220",8.35782614489703e-09,0.00192956793532607,-2.00983545863426,100,-2.00983545863426,100,0,0,0,0
"221",9.50924033728569e-16,8.32632110980083,-2.01008264288298,100,-2.01008264288298,100,0,0,0,0
"222",2.08495003977133e-07,5.7546403401479e-05,-2.01003929897937,100,-2.01003929897937,100,0,0,0,0
"223",0.00999049544199701,0.690954112161161,-2.00957779991203,100,-2.00957817219472,100,0,0,3.43191004340268e-14,0
"224",4.64129196867116e-29,0.000118783199294242,-2.01013564560017,100,-2.01013564560017,100,0,0,0,0
"225",1.13621227985256e-09,7.18479739077565e-10,-2.00930357406935,100,-2.00930357406127,100,0,0,1.6171617053584e-23,0
"226",0.00867203439612358,1.40359519637063e-09,-1.91498838920898,100,-1.91498838925491,100,0,0,5.75119941296076e-22,0
"227",4.18797684245621e-17,0.0800302844939595,-2.0100723931745,100,-2.0100723931745,100,0,0,0,0
"228",5.34999414587236e-10,3.6429466676292e-07,-2.00998080659318,100,-2.00998080659318,100,0,0,0,0
